timestamp,weakest_etf,prev_best_calmar,prev_best_cell,name,ticker,axis,labeler,thresh,sizing,real_calmar,real_da,trades,g2_pass,deployable,synth_cal,train_auc,val_auc,real_sharpe,real_skew,real_kurt,n_days,is_winner,kept_as_new_best,train_status,infer_status
2026-06-02T23:07:41,UUP,1.0831,UUP_imbalance_bgm_cdf_overlay_t0.40,B,UUP,imbalance,regime_gmm,0.45,cdf_overlay,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,completed,completed
2026-06-02T23:13:10,TIP,1.1463,TIP_logdollar_always_long_cdf_overlay_t0.45,A,TIP,logdollar,trend_scan,0.45,cdf_overlay,0.68,0.1008,45,False,False,0.0457,0.7919,0.5365,0.7871,1.8485,52.7677,710,True,False,completed,completed
2026-06-02T23:13:10,TIP,1.1463,TIP_logdollar_always_long_cdf_overlay_t0.45,B,TIP,logdollar,bgm,0.45,cdf_overlay,0.335,0.1044,13,False,False,1.081,0.9222,0.6302,0.3285,7.7755,248.5735,710,False,False,completed,completed
2026-06-02T23:18:11,QQQ,1.2355,QQQ_logdollar_always_long_cdf_overlay_t0.15,A,QQQ,logdollar,trend_scan,0.45,cdf_overlay,1.0245,2.0566,242,True,True,0.0916,0.6811,0.582,1.2696,1.7964,28.7097,710,True,False,completed,completed
2026-06-02T23:18:11,QQQ,1.2355,QQQ_logdollar_always_long_cdf_overlay_t0.15,B,QQQ,logdollar,ker,0.45,cdf_overlay,0.8928,2.4542,479,True,True,0.0129,0.6771,0.5515,1.4144,2.8964,48.4189,710,False,False,completed,completed
2026-06-02T23:22:46,EFA,1.2856,EFA_logdollar_always_long_cdf_overlay_t0.45,A,EFA,logdollar,trend_scan,0.45,cdf_overlay,1.385,0.8921,85,True,True,-0.2283,0.64,0.4663,1.1921,-0.0367,6.0722,710,True,False,completed,completed
2026-06-02T23:22:46,EFA,1.2856,EFA_logdollar_always_long_cdf_overlay_t0.45,B,EFA,logdollar,bgm,0.45,cdf_overlay,0.6686,3.2047,313,True,True,0.0286,0.7359,0.5411,0.6691,0.1265,15.5062,710,False,False,completed,completed
2026-06-02T23:26:51,EEM,1.293,EEM_logdollar_always_long_always_long_t0.50,A,EEM,logdollar,trend_scan,0.45,ls_overlay,-0.2115,37.1609,370,True,True,0.8009,0.7104,0.6172,-0.8151,0.1357,6.9622,710,False,False,completed,completed
2026-06-02T23:26:51,EEM,1.293,EEM_logdollar_always_long_always_long_t0.50,B,EEM,imbalance,cusum_regime,0.45,ls_overlay,-0.0739,66.0107,262,True,True,-0.9211,0.9925,0.9631,-0.0592,-0.4537,7.6754,710,True,False,completed,completed
2026-06-02T23:31:50,HYG,1.8276,HYG_logdollar_always_long_cdf_overlay_t0.55,A,HYG,logdollar,trend_scan,0.45,cdf_overlay,0.0529,1.7032,203,True,True,0.6136,0.8242,0.5773,0.0862,-0.1156,34.5723,710,False,False,completed,completed
2026-06-02T23:31:50,HYG,1.8276,HYG_logdollar_always_long_cdf_overlay_t0.55,B,HYG,logdollar,cusum_regime,0.45,cdf_overlay,0.9129,6.8547,818,True,True,-0.3918,0.985,0.9814,1.1002,1.5445,12.8087,710,True,False,completed,completed
2026-06-02T23:36:24,GLD,2.1631,GLD_logdollar_trend_scan_cdf_overlay_t0.45,A,GLD,logdollar,ker,0.45,cdf_overlay,2.4103,3.4926,181,True,True,-0.2584,0.6992,0.6442,2.4975,1.1468,12.8248,710,True,True,completed,completed
2026-06-02T23:36:24,GLD,2.1631,GLD_logdollar_trend_scan_cdf_overlay_t0.45,B,GLD,logdollar,cusum_regime,0.45,cdf_overlay,1.7624,22.6286,777,True,True,0.0366,0.9957,0.9957,1.5196,-0.3533,7.0753,710,False,False,completed,completed
2026-06-02T23:45:24,GLD,2.4103,GLD_logdollar_ker_cdf_overlay_t0.45,A,GLD,logdollar,ker,0.45,ls_overlay,0.6349,11.3695,453,True,True,-0.3001,0.6992,0.6442,1.1768,0.5628,5.4042,710,False,False,completed,completed
2026-06-02T23:45:24,GLD,2.4103,GLD_logdollar_ker_cdf_overlay_t0.45,B,GLD,logdollar,ker+trend_scan,0.45,cdf_overlay,2.8904,2.5262,580,True,True,0.0,0.7167,0.5937,2.2208,2.2645,25.6182,710,True,True,completed,completed
2026-06-02T23:51:32,GLD,2.8904,GLD_logdollar_ker+trend_scan_cdf_overlay_t0.45,A,GLD,logdollar,ker+trend_scan,0.4,cdf_overlay,3.2026,2.8484,704,True,True,0.0,0.7167,0.5937,2.3168,1.6302,19.5383,710,True,True,completed,completed
2026-06-02T23:51:32,GLD,2.8904,GLD_logdollar_ker+trend_scan_cdf_overlay_t0.45,B,GLD,logdollar,ker+trend_scan,0.5,cdf_overlay,0.0,0.0,0,False,False,0.0,0.7167,0.5937,0.0,0.0,0.0,0,False,False,completed,completed
2026-06-02T23:55:32,UUP,1.0831,UUP_imbalance_bgm_cdf_overlay_t0.40,A,UUP,imbalance,bgm+trend_scan,0.45,cdf_overlay,0.8419,3.8636,141,True,True,0.0,0.9065,0.9094,0.9056,-0.3779,8.7817,710,False,False,completed,completed
2026-06-02T23:55:32,UUP,1.0831,UUP_imbalance_bgm_cdf_overlay_t0.40,B,UUP,imbalance,bgm+ker,0.45,cdf_overlay,1.1818,2.9741,146,True,True,0.0,0.9311,0.8757,1.0513,-0.3453,7.3706,710,True,True,completed,completed
2026-06-03T00:00:31,UUP,1.1818,UUP_imbalance_bgm+ker_cdf_overlay_t0.45,A,UUP,imbalance,bgm+ker,0.4,cdf_overlay,1.1458,3.821,150,True,True,0.0,0.9311,0.8757,0.9916,-0.4193,6.7011,710,False,False,completed,completed
